idx,emoji,category,codepoints
3750,🧑‍🎤,People & Body,1F9D1 200D 1F3A4
3751,🧑🏿‍🎤,People & Body,1F9D1 1F3FF 200D 1F3A4
3752,🧑🏻‍🎤,People & Body,1F9D1 1F3FB 200D 1F3A4
3753,🧑🏾‍🎤,People & Body,1F9D1 1F3FE 200D 1F3A4
3754,🧑🏼‍🎤,People & Body,1F9D1 1F3FC 200D 1F3A4
3755,🧑🏽‍🎤,People & Body,1F9D1 1F3FD 200D 1F3A4
3756,⛷,People & Body,26F7
3757,☠,Smileys & Emotion,2620
3758,🛩,Travel & Places,1F6E9
3759,🔹,Symbols,1F539
3760,🔸,Symbols,1F538
3761,☺,Smileys & Emotion,263A
3762,🏔,Travel & Places,1F3D4
3763,🏂🏿,People & Body,1F3C2 1F3FF
3764,🏂🏻,People & Body,1F3C2 1F3FB
3765,🏂🏾,People & Body,1F3C2 1F3FE
3766,🏂🏼,People & Body,1F3C2 1F3FC
3767,🏂🏽,People & Body,1F3C2 1F3FD
3769,❄,Travel & Places,2744
3771,☃,Travel & Places,2603
3772,⛄,Travel & Places,26C4
3773,🧦,Objects,1F9E6
3774,♠,Activities,2660
3776,❇,Symbols,2747
3777,🎇,Activities,1F387
3778,✨,Activities,2728
3779,💖,Smileys & Emotion,1F496
3780,🔊,Objects,1F50A
3781,🔈,Objects,1F508
3782,🔉,Objects,1F509
3784,🗣,People & Body,1F5E3
3785,💬,Smileys & Emotion,1F4AC
3786,🕷,Animals & Nature,1F577
3787,🕸,Animals & Nature,1F578
3788,🗓,Objects,1F5D3
3789,🗒,Objects,1F5D2
3790,🥄,Food & Drink,1F944
3791,🏟,Travel & Places,1F3DF
3792,⭐,Travel & Places,2B50
3794,☪,Symbols,262A
3796,✡,Symbols,2721
3798,⏹,Symbols,23F9
3799,⏱,Travel & Places,23F1
3800,🧑‍🎓,People & Body,1F9D1 200D 1F393
3801,🧑🏿‍🎓,People & Body,1F9D1 1F3FF 200D 1F393
3802,🧑🏻‍🎓,People & Body,1F9D1 1F3FB 200D 1F393
3803,🧑🏾‍🎓,People & Body,1F9D1 1F3FE 200D 1F393
3804,🧑🏼‍🎓,People & Body,1F9D1 1F3FC 200D 1F393
3805,🧑🏽‍🎓,People & Body,1F9D1 1F3FD 200D 1F393
3806,🎙,Objects,1F399
3808,☀,Travel & Places,2600
3809,⛅,Travel & Places,26C5
3811,🌥,Travel & Places,1F325
3813,🌦,Travel & Places,1F326
3815,🌤,Travel & Places,1F324
3816,🌞,Travel & Places,1F31E
3817,🌻,Animals & Nature,1F33B
3819,🕶,Objects,1F576
3820,🦸🏿,People & Body,1F9B8 1F3FF
3821,🦸🏻,People & Body,1F9B8 1F3FB
3822,🦸🏾,People & Body,1F9B8 1F3FE
3823,🦸🏼,People & Body,1F9B8 1F3FC
3824,🦸🏽,People & Body,1F9B8 1F3FD
3825,🦹🏿,People & Body,1F9B9 1F3FF
3826,🦹🏻,People & Body,1F9B9 1F3FB
3827,🦹🏾,People & Body,1F9B9 1F3FE
3828,🦹🏼,People & Body,1F9B9 1F3FC
3829,🦹🏽,People & Body,1F9B9 1F3FD
3830,💦,Smileys & Emotion,1F4A6
3831,👕,Objects,1F455
3832,🥡,Food & Drink,1F961
3833,🎋,Activities,1F38B
3834,🧑‍🏫,People & Body,1F9D1 200D 1F3EB
3835,🧑🏿‍🏫,People & Body,1F9D1 1F3FF 200D 1F3EB
3836,🧑🏻‍🏫,People & Body,1F9D1 1F3FB 200D 1F3EB
3837,🧑🏾‍🏫,People & Body,1F9D1 1F3FE 200D 1F3EB
3838,🧑🏼‍🏫,People & Body,1F9D1 1F3FC 200D 1F3EB
3839,🧑🏽‍🏫,People & Body,1F9D1 1F3FD 200D 1F3EB
3840,🧑‍💻,People & Body,1F9D1 200D 1F4BB
3841,🧑🏿‍💻,People & Body,1F9D1 1F3FF 200D 1F4BB
3842,🧑🏻‍💻,People & Body,1F9D1 1F3FB 200D 1F4BB
3843,🧑🏾‍💻,People & Body,1F9D1 1F3FE 200D 1F4BB
3844,🧑🏼‍💻,People & Body,1F9D1 1F3FC 200D 1F4BB
3845,🧑🏽‍💻,People & Body,1F9D1 1F3FD 200D 1F4BB
3846,☎,Objects,260E
3847,🌡,Travel & Places,1F321
3848,🩴,Objects,1FA74
3849,💭,Smileys & Emotion,1F4AD
3850,👎🏿,People & Body,1F44E 1F3FF
3851,👎🏻,People & Body,1F44E 1F3FB
3852,👎🏾,People & Body,1F44E 1F3FE
3853,👎🏼,People & Body,1F44E 1F3FC
3854,👎🏽,People & Body,1F44E 1F3FD
3855,👍🏿,People & Body,1F44D 1F3FF
3856,👍🏻,People & Body,1F44D 1F3FB
3857,👍🏾,People & Body,1F44D 1F3FE
3858,👍🏼,People & Body,1F44D 1F3FC
3859,👍🏽,People & Body,1F44D 1F3FD
3860,🎫,Activities,1F3AB
3861,⏲,Travel & Places,23F2
3862,🦷,People & Body,1F9B7
3863,🎩,Objects,1F3A9
3865,🌪,Travel & Places,1F32A
3866,🖲,Objects,1F5B2
3868,™,Symbols,2122
3869,🏳️‍⚧️,Flags,1F3F3 FE0F 200D 26A7 FE0F
3874,⚧,Symbols,26A7
3875,🚩,Flags,1F6A9
3876,🔱,Symbols,1F531
3877,🧌,People & Body,1F9CC
3878,🎺,Objects,1F3BA
3879,🌷,Animals & Nature,1F337
3880,💕,Smileys & Emotion,1F495
3882,☂,Travel & Places,2602
3884,⛱,Travel & Places,26F1
3885,☔,Travel & Places,2614
3887,↕,Symbols,2195
3889,↖,Symbols,2196
3891,↗,Symbols,2197
3893,⬆,Symbols,2B06
3894,🔼,Symbols,1F53C
3895,🧛🏿,People & Body,1F9DB 1F3FF
3896,🧛🏻,People & Body,1F9DB 1F3FB
3897,🧛🏾,People & Body,1F9DB 1F3FE
3898,🧛🏼,People & Body,1F9DB 1F3FC
3899,🧛🏽,People & Body,1F9DB 1F3FD
3900,📳,Symbols,1F4F3
3901,✌,People & Body,270C
3902,✌🏿,People & Body,270C 1F3FF
3903,✌🏻,People & Body,270C 1F3FB
3904,✌🏾,People & Body,270C 1F3FE
3905,✌🏼,People & Body,270C 1F3FC
3906,✌🏽,People & Body,270C 1F3FD
3907,🎻,Objects,1F3BB
3908,🖖🏿,People & Body,1F596 1F3FF
3909,🖖🏻,People & Body,1F596 1F3FB
3910,🖖🏾,People & Body,1F596 1F3FE
3911,🖖🏼,People & Body,1F596 1F3FC
3912,🖖🏽,People & Body,1F596 1F3FD
3913,🌘,Travel & Places,1F318
3914,🌖,Travel & Places,1F316
3916,⚠,Symbols,26A0
3917,🗑,Objects,1F5D1
3918,🚾,Symbols,1F6BE
3919,🌊,Travel & Places,1F30A
3920,👋🏿,People & Body,1F44B 1F3FF
3921,👋🏻,People & Body,1F44B 1F3FB
3922,👋🏾,People & Body,1F44B 1F3FE
3923,👋🏼,People & Body,1F44B 1F3FC
3924,👋🏽,People & Body,1F44B 1F3FD
3926,〰,Symbols,3030
3927,🌒,Travel & Places,1F312
3928,🌔,Travel & Places,1F314
3929,🛞,Travel & Places,1F6DE
3931,☸,Symbols,2638
3932,♿,Symbols,267F
3933,🦯,Objects,1F9AF
3934,⚪,Symbols,26AA
3935,❕,Symbols,2755
3937,🏳,Flags,1F3F3
3938,💮,Animals & Nature,1F4AE
3939,🤍,Smileys & Emotion,1F90D
3940,⬜,Symbols,2B1C
3941,◽,Symbols,25FD
3943,◻,Symbols,25FB
3944,❔,Symbols,2754
3946,▫,Symbols,25AB
3947,🔳,Symbols,1F533
3948,🥀,Animals & Nature,1F940
3950,🌬,Travel & Places,1F32C
3951,🪟,Objects,1FA9F
3954,👩,People & Body,1F469
3955,👫,People & Body,1F46B
3956,👫🏿,People & Body,1F46B 1F3FF
3957,👩🏿‍🤝‍👨🏻,People & Body,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FB
3958,👩🏿‍🤝‍👨🏾,People & Body,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FE
3959,👩🏿‍🤝‍👨🏼,People & Body,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FC
3960,👩🏿‍🤝‍👨🏽,People & Body,1F469 1F3FF 200D 1F91D 200D 1F468 1F3FD
3961,👫🏻,People & Body,1F46B 1F3FB
3962,👩🏻‍🤝‍👨🏿,People & Body,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FF
3963,👩🏻‍🤝‍👨🏾,People & Body,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FE
3964,👩🏻‍🤝‍👨🏼,People & Body,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FC
3965,👩🏻‍🤝‍👨🏽,People & Body,1F469 1F3FB 200D 1F91D 200D 1F468 1F3FD
3966,👫🏾,People & Body,1F46B 1F3FE
3967,👩🏾‍🤝‍👨🏿,People & Body,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FF
3968,👩🏾‍🤝‍👨🏻,People & Body,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FB
3969,👩🏾‍🤝‍👨🏼,People & Body,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FC
3970,👩🏾‍🤝‍👨🏽,People & Body,1F469 1F3FE 200D 1F91D 200D 1F468 1F3FD
3971,👫🏼,People & Body,1F46B 1F3FC
3972,👩🏼‍🤝‍👨🏿,People & Body,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FF
3973,👩🏼‍🤝‍👨🏻,People & Body,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FB
3974,👩🏼‍🤝‍👨🏾,People & Body,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FE
3975,👩🏼‍🤝‍👨🏽,People & Body,1F469 1F3FC 200D 1F91D 200D 1F468 1F3FD
3976,👫🏽,People & Body,1F46B 1F3FD
3977,👩🏽‍🤝‍👨🏿,People & Body,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FF
3978,👩🏽‍🤝‍👨🏻,People & Body,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FB
3979,👩🏽‍🤝‍👨🏾,People & Body,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FE
3980,👩🏽‍🤝‍👨🏼,People & Body,1F469 1F3FD 200D 1F91D 200D 1F468 1F3FC
3981,👩🏿‍🎨,People & Body,1F469 1F3FF 200D 1F3A8
3982,👩🏻‍🎨,People & Body,1F469 1F3FB 200D 1F3A8
3983,👩🏾‍🎨,People & Body,1F469 1F3FE 200D 1F3A8
3984,👩🏼‍🎨,People & Body,1F469 1F3FC 200D 1F3A8
3985,👩🏽‍🎨,People & Body,1F469 1F3FD 200D 1F3A8
3986,👩🏿‍🚀,People & Body,1F469 1F3FF 200D 1F680
3987,👩🏻‍🚀,People & Body,1F469 1F3FB 200D 1F680
3988,👩🏾‍🚀,People & Body,1F469 1F3FE 200D 1F680
3989,👩🏼‍🚀,People & Body,1F469 1F3FC 200D 1F680
3990,👩🏽‍🚀,People & Body,1F469 1F3FD 200D 1F680
3991,👩‍🦲,People & Body,1F469 200D 1F9B2
3992,🧔‍♀️,People & Body,1F9D4 200D 2640 FE0F
3994,🚴‍♀️,People & Body,1F6B4 200D 2640 FE0F
3996,🚴🏿‍♀️,People & Body,1F6B4 1F3FF 200D 2640 FE0F
3998,🚴🏻‍♀️,People & Body,1F6B4 1F3FB 200D 2640 FE0F
4000,🚴🏾‍♀️,People & Body,1F6B4 1F3FE 200D 2640 FE0F
4002,🚴🏼‍♀️,People & Body,1F6B4 1F3FC 200D 2640 FE0F
4004,🚴🏽‍♀️,People & Body,1F6B4 1F3FD 200D 2640 FE0F
4006,👱‍♀️,People & Body,1F471 200D 2640 FE0F
4008,⛹️‍♀️,People & Body,26F9 FE0F 200D 2640 FE0F
4012,⛹🏿‍♀️,People & Body,26F9 1F3FF 200D 2640 FE0F
4014,⛹🏻‍♀️,People & Body,26F9 1F3FB 200D 2640 FE0F
4016,⛹🏾‍♀️,People & Body,26F9 1F3FE 200D 2640 FE0F
4018,⛹🏼‍♀️,People & Body,26F9 1F3FC 200D 2640 FE0F
4020,⛹🏽‍♀️,People & Body,26F9 1F3FD 200D 2640 FE0F
4023,🙇🏿‍♀️,People & Body,1F647 1F3FF 200D 2640 FE0F
4025,🙇🏻‍♀️,People & Body,1F647 1F3FB 200D 2640 FE0F
4027,🙇🏾‍♀️,People & Body,1F647 1F3FE 200D 2640 FE0F
4029,🙇🏼‍♀️,People & Body,1F647 1F3FC 200D 2640 FE0F
4031,🙇🏽‍♀️,People & Body,1F647 1F3FD 200D 2640 FE0F
4033,🤸‍♀️,People & Body,1F938 200D 2640 FE0F
4035,🤸🏿‍♀️,People & Body,1F938 1F3FF 200D 2640 FE0F
4037,🤸🏻‍♀️,People & Body,1F938 1F3FB 200D 2640 FE0F
4039,🤸🏾‍♀️,People & Body,1F938 1F3FE 200D 2640 FE0F
4041,🤸🏼‍♀️,People & Body,1F938 1F3FC 200D 2640 FE0F
4043,🤸🏽‍♀️,People & Body,1F938 1F3FD 200D 2640 FE0F
4045,🧗‍♀️,People & Body,1F9D7 200D 2640 FE0F
4047,🧗🏿‍♀️,People & Body,1F9D7 1F3FF 200D 2640 FE0F
4049,🧗🏻‍♀️,People & Body,1F9D7 1F3FB 200D 2640 FE0F
4051,🧗🏾‍♀️,People & Body,1F9D7 1F3FE 200D 2640 FE0F
4053,🧗🏼‍♀️,People & Body,1F9D7 1F3FC 200D 2640 FE0F
4055,🧗🏽‍♀️,People & Body,1F9D7 1F3FD 200D 2640 FE0F
4057,👷‍♀️,People & Body,1F477 200D 2640 FE0F
4059,👷🏿‍♀️,People & Body,1F477 1F3FF 200D 2640 FE0F
4061,👷🏻‍♀️,People & Body,1F477 1F3FB 200D 2640 FE0F
4063,👷🏾‍♀️,People & Body,1F477 1F3FE 200D 2640 FE0F
4065,👷🏼‍♀️,People & Body,1F477 1F3FC 200D 2640 FE0F
4067,👷🏽‍♀️,People & Body,1F477 1F3FD 200D 2640 FE0F
4069,👩🏿‍🍳,People & Body,1F469 1F3FF 200D 1F373
4070,👩🏻‍🍳,People & Body,1F469 1F3FB 200D 1F373
4071,👩🏾‍🍳,People & Body,1F469 1F3FE 200D 1F373
4072,👩🏼‍🍳,People & Body,1F469 1F3FC 200D 1F373
4073,👩🏽‍🍳,People & Body,1F469 1F3FD 200D 1F373
4074,👩‍🦱,People & Body,1F469 200D 1F9B1
4075,💃🏿,People & Body,1F483 1F3FF
4076,💃🏻,People & Body,1F483 1F3FB
4077,💃🏾,People & Body,1F483 1F3FE
4078,💃🏼,People & Body,1F483 1F3FC
4079,💃🏽,People & Body,1F483 1F3FD
4080,👩🏿,People & Body,1F469 1F3FF
4081,👩🏿‍🦲,People & Body,1F469 1F3FF 200D 1F9B2
4082,🧔🏿‍♀️,People & Body,1F9D4 1F3FF 200D 2640 FE0F
4084,👱🏿‍♀️,People & Body,1F471 1F3FF 200D 2640 FE0F
4086,👩🏿‍🦱,People & Body,1F469 1F3FF 200D 1F9B1
4087,👩🏿‍🦰,People & Body,1F469 1F3FF 200D 1F9B0
4088,👩🏿‍🦳,People & Body,1F469 1F3FF 200D 1F9B3
4089,🕵️‍♀️,People & Body,1F575 FE0F 200D 2640 FE0F
4093,🕵🏿‍♀️,People & Body,1F575 1F3FF 200D 2640 FE0F
4095,🕵🏻‍♀️,People & Body,1F575 1F3FB 200D 2640 FE0F
4097,🕵🏾‍♀️,People & Body,1F575 1F3FE 200D 2640 FE0F
4099,🕵🏼‍♀️,People & Body,1F575 1F3FC 200D 2640 FE0F
4101,🕵🏽‍♀️,People & Body,1F575 1F3FD 200D 2640 FE0F
4103,🧝‍♀️,People & Body,1F9DD 200D 2640 FE0F
4105,🧝🏿‍♀️,People & Body,1F9DD 1F3FF 200D 2640 FE0F
4107,🧝🏻‍♀️,People & Body,1F9DD 1F3FB 200D 2640 FE0F
4109,🧝🏾‍♀️,People & Body,1F9DD 1F3FE 200D 2640 FE0F
4111,🧝🏼‍♀️,People & Body,1F9DD 1F3FC 200D 2640 FE0F
4113,🧝🏽‍♀️,People & Body,1F9DD 1F3FD 200D 2640 FE0F
4116,🤦🏿‍♀️,People & Body,1F926 1F3FF 200D 2640 FE0F
4118,🤦🏻‍♀️,People & Body,1F926 1F3FB 200D 2640 FE0F
4120,🤦🏾‍♀️,People & Body,1F926 1F3FE 200D 2640 FE0F
4122,🤦🏼‍♀️,People & Body,1F926 1F3FC 200D 2640 FE0F
4124,🤦🏽‍♀️,People & Body,1F926 1F3FD 200D 2640 FE0F
4126,👩🏿‍🏭,People & Body,1F469 1F3FF 200D 1F3ED
4127,👩🏻‍🏭,People & Body,1F469 1F3FB 200D 1F3ED
4128,👩🏾‍🏭,People & Body,1F469 1F3FE 200D 1F3ED
4129,👩🏼‍🏭,People & Body,1F469 1F3FC 200D 1F3ED
4130,👩🏽‍🏭,People & Body,1F469 1F3FD 200D 1F3ED
4131,🧚‍♀️,People & Body,1F9DA 200D 2640 FE0F
4133,🧚🏿‍♀️,People & Body,1F9DA 1F3FF 200D 2640 FE0F
4135,🧚🏻‍♀️,People & Body,1F9DA 1F3FB 200D 2640 FE0F
4137,🧚🏾‍♀️,People & Body,1F9DA 1F3FE 200D 2640 FE0F
4139,🧚🏼‍♀️,People & Body,1F9DA 1F3FC 200D 2640 FE0F
4141,🧚🏽‍♀️,People & Body,1F9DA 1F3FD 200D 2640 FE0F
4143,👩🏿‍🌾,People & Body,1F469 1F3FF 200D 1F33E
4144,👩🏻‍🌾,People & Body,1F469 1F3FB 200D 1F33E
4145,👩🏾‍🌾,People & Body,1F469 1F3FE 200D 1F33E
4146,👩🏼‍🌾,People & Body,1F469 1F3FC 200D 1F33E
4147,👩🏽‍🌾,People & Body,1F469 1F3FD 200D 1F33E
4148,👩‍🍼,People & Body,1F469 200D 1F37C
4149,👩🏿‍🍼,People & Body,1F469 1F3FF 200D 1F37C
4150,👩🏻‍🍼,People & Body,1F469 1F3FB 200D 1F37C
4151,👩🏾‍🍼,People & Body,1F469 1F3FE 200D 1F37C
4152,👩🏼‍🍼,People & Body,1F469 1F3FC 200D 1F37C
4153,👩🏽‍🍼,People & Body,1F469 1F3FD 200D 1F37C
4154,👩🏿‍🚒,People & Body,1F469 1F3FF 200D 1F692
4155,👩🏻‍🚒,People & Body,1F469 1F3FB 200D 1F692
4156,👩🏾‍🚒,People & Body,1F469 1F3FE 200D 1F692
4157,👩🏼‍🚒,People & Body,1F469 1F3FC 200D 1F692
4158,👩🏽‍🚒,People & Body,1F469 1F3FD 200D 1F692
4159,🙍‍♀️,People & Body,1F64D 200D 2640 FE0F
4161,🙍🏿‍♀️,People & Body,1F64D 1F3FF 200D 2640 FE0F
4163,🙍🏻‍♀️,People & Body,1F64D 1F3FB 200D 2640 FE0F
4165,🙍🏾‍♀️,People & Body,1F64D 1F3FE 200D 2640 FE0F
4167,🙍🏼‍♀️,People & Body,1F64D 1F3FC 200D 2640 FE0F
4169,🙍🏽‍♀️,People & Body,1F64D 1F3FD 200D 2640 FE0F
4171,🧞‍♀️,People & Body,1F9DE 200D 2640 FE0F
4174,🙅🏿‍♀️,People & Body,1F645 1F3FF 200D 2640 FE0F
4176,🙅🏻‍♀️,People & Body,1F645 1F3FB 200D 2640 FE0F
4178,🙅🏾‍♀️,People & Body,1F645 1F3FE 200D 2640 FE0F
4180,🙅🏼‍♀️,People & Body,1F645 1F3FC 200D 2640 FE0F
4182,🙅🏽‍♀️,People & Body,1F645 1F3FD 200D 2640 FE0F
4185,🙆🏿‍♀️,People & Body,1F646 1F3FF 200D 2640 FE0F
4187,🙆🏻‍♀️,People & Body,1F646 1F3FB 200D 2640 FE0F
4189,🙆🏾‍♀️,People & Body,1F646 1F3FE 200D 2640 FE0F
4191,🙆🏼‍♀️,People & Body,1F646 1F3FC 200D 2640 FE0F
4193,🙆🏽‍♀️,People & Body,1F646 1F3FD 200D 2640 FE0F
4195,💇‍♀️,People & Body,1F487 200D 2640 FE0F
4197,💇🏿‍♀️,People & Body,1F487 1F3FF 200D 2640 FE0F
4199,💇🏻‍♀️,People & Body,1F487 1F3FB 200D 2640 FE0F
4201,💇🏾‍♀️,People & Body,1F487 1F3FE 200D 2640 FE0F
4203,💇🏼‍♀️,People & Body,1F487 1F3FC 200D 2640 FE0F
4205,💇🏽‍♀️,People & Body,1F487 1F3FD 200D 2640 FE0F
4207,💆‍♀️,People & Body,1F486 200D 2640 FE0F
4209,💆🏿‍♀️,People & Body,1F486 1F3FF 200D 2640 FE0F
4211,💆🏻‍♀️,People & Body,1F486 1F3FB 200D 2640 FE0F
4213,💆🏾‍♀️,People & Body,1F486 1F3FE 200D 2640 FE0F
4215,💆🏼‍♀️,People & Body,1F486 1F3FC 200D 2640 FE0F
4217,💆🏽‍♀️,People & Body,1F486 1F3FD 200D 2640 FE0F
4219,🏌️‍♀️,People & Body,1F3CC FE0F 200D 2640 FE0F
4223,🏌🏿‍♀️,People & Body,1F3CC 1F3FF 200D 2640 FE0F
4225,🏌🏻‍♀️,People & Body,1F3CC 1F3FB 200D 2640 FE0F
4227,🏌🏾‍♀️,People & Body,1F3CC 1F3FE 200D 2640 FE0F
4229,🏌🏼‍♀️,People & Body,1F3CC 1F3FC 200D 2640 FE0F
4231,🏌🏽‍♀️,People & Body,1F3CC 1F3FD 200D 2640 FE0F
4233,💂‍♀️,People & Body,1F482 200D 2640 FE0F
4235,💂🏿‍♀️,People & Body,1F482 1F3FF 200D 2640 FE0F
4237,💂🏻‍♀️,People & Body,1F482 1F3FB 200D 2640 FE0F
4239,💂🏾‍♀️,People & Body,1F482 1F3FE 200D 2640 FE0F
4241,💂🏼‍♀️,People & Body,1F482 1F3FC 200D 2640 FE0F
4243,💂🏽‍♀️,People & Body,1F482 1F3FD 200D 2640 FE0F
4246,👩🏿‍⚕️,People & Body,1F469 1F3FF 200D 2695 FE0F
4248,👩🏻‍⚕️,People & Body,1F469 1F3FB 200D 2695 FE0F
4250,👩🏾‍⚕️,People & Body,1F469 1F3FE 200D 2695 FE0F
4252,👩🏼‍⚕️,People & Body,1F469 1F3FC 200D 2695 FE0F
4254,👩🏽‍⚕️,People & Body,1F469 1F3FD 200D 2695 FE0F
4256,🧘‍♀️,People & Body,1F9D8 200D 2640 FE0F
4258,🧘🏿‍♀️,People & Body,1F9D8 1F3FF 200D 2640 FE0F
4260,🧘🏻‍♀️,People & Body,1F9D8 1F3FB 200D 2640 FE0F
4262,🧘🏾‍♀️,People & Body,1F9D8 1F3FE 200D 2640 FE0F
4264,🧘🏼‍♀️,People & Body,1F9D8 1F3FC 200D 2640 FE0F
4266,🧘🏽‍♀️,People & Body,1F9D8 1F3FD 200D 2640 FE0F
4268,👩‍🦽,People & Body,1F469 200D 1F9BD
4269,👩🏿‍🦽,People & Body,1F469 1F3FF 200D 1F9BD
4270,👩🏻‍🦽,People & Body,1F469 1F3FB 200D 1F9BD
4271,👩🏾‍🦽,People & Body,1F469 1F3FE 200D 1F9BD
4272,👩🏼‍🦽,People & Body,1F469 1F3FC 200D 1F9BD
4273,👩🏽‍🦽,People & Body,1F469 1F3FD 200D 1F9BD
4274,👩‍🦼,People & Body,1F469 200D 1F9BC
4275,👩🏿‍🦼,People & Body,1F469 1F3FF 200D 1F9BC
4276,👩🏻‍🦼,People & Body,1F469 1F3FB 200D 1F9BC
4277,👩🏾‍🦼,People & Body,1F469 1F3FE 200D 1F9BC
4278,👩🏼‍🦼,People & Body,1F469 1F3FC 200D 1F9BC
4279,👩🏽‍🦼,People & Body,1F469 1F3FD 200D 1F9BC
4280,🧖‍♀️,People & Body,1F9D6 200D 2640 FE0F
4282,🧖🏿‍♀️,People & Body,1F9D6 1F3FF 200D 2640 FE0F
4284,🧖🏻‍♀️,People & Body,1F9D6 1F3FB 200D 2640 FE0F
4286,🧖🏾‍♀️,People & Body,1F9D6 1F3FE 200D 2640 FE0F
4288,🧖🏼‍♀️,People & Body,1F9D6 1F3FC 200D 2640 FE0F
4290,🧖🏽‍♀️,People & Body,1F9D6 1F3FD 200D 2640 FE0F
4292,🤵‍♀️,People & Body,1F935 200D 2640 FE0F
4294,🤵🏿‍♀️,People & Body,1F935 1F3FF 200D 2640 FE0F
4296,🤵🏻‍♀️,People & Body,1F935 1F3FB 200D 2640 FE0F
4298,🤵🏾‍♀️,People & Body,1F935 1F3FE 200D 2640 FE0F
4300,🤵🏼‍♀️,People & Body,1F935 1F3FC 200D 2640 FE0F
4302,🤵🏽‍♀️,People & Body,1F935 1F3FD 200D 2640 FE0F
4305,👩🏿‍⚖️,People & Body,1F469 1F3FF 200D 2696 FE0F
4307,👩🏻‍⚖️,People & Body,1F469 1F3FB 200D 2696 FE0F
4309,👩🏾‍⚖️,People & Body,1F469 1F3FE 200D 2696 FE0F
4311,👩🏼‍⚖️,People & Body,1F469 1F3FC 200D 2696 FE0F
4313,👩🏽‍⚖️,People & Body,1F469 1F3FD 200D 2696 FE0F
4315,🤹‍♀️,People & Body,1F939 200D 2640 FE0F
4317,🤹🏿‍♀️,People & Body,1F939 1F3FF 200D 2640 FE0F
4319,🤹🏻‍♀️,People & Body,1F939 1F3FB 200D 2640 FE0F
4321,🤹🏾‍♀️,People & Body,1F939 1F3FE 200D 2640 FE0F
4323,🤹🏼‍♀️,People & Body,1F939 1F3FC 200D 2640 FE0F
4325,🤹🏽‍♀️,People & Body,1F939 1F3FD 200D 2640 FE0F
4327,🧎‍♀️,People & Body,1F9CE 200D 2640 FE0F
4329,🧎🏿‍♀️,People & Body,1F9CE 1F3FF 200D 2640 FE0F
4331,🧎🏻‍♀️,People & Body,1F9CE 1F3FB 200D 2640 FE0F
4333,🧎🏾‍♀️,People & Body,1F9CE 1F3FE 200D 2640 FE0F
4335,🧎🏼‍♀️,People & Body,1F9CE 1F3FC 200D 2640 FE0F
4337,🧎🏽‍♀️,People & Body,1F9CE 1F3FD 200D 2640 FE0F
4339,🏋️‍♀️,People & Body,1F3CB FE0F 200D 2640 FE0F
4343,🏋🏿‍♀️,People & Body,1F3CB 1F3FF 200D 2640 FE0F
4345,🏋🏻‍♀️,People & Body,1F3CB 1F3FB 200D 2640 FE0F
4347,🏋🏾‍♀️,People & Body,1F3CB 1F3FE 200D 2640 FE0F
4349,🏋🏼‍♀️,People & Body,1F3CB 1F3FC 200D 2640 FE0F
4351,🏋🏽‍♀️,People & Body,1F3CB 1F3FD 200D 2640 FE0F
4353,👩🏻,People & Body,1F469 1F3FB
4354,👩🏻‍🦲,People & Body,1F469 1F3FB 200D 1F9B2
4355,🧔🏻‍♀️,People & Body,1F9D4 1F3FB 200D 2640 FE0F
4357,👱🏻‍♀️,People & Body,1F471 1F3FB 200D 2640 FE0F
4359,👩🏻‍🦱,People & Body,1F469 1F3FB 200D 1F9B1
4360,👩🏻‍🦰,People & Body,1F469 1F3FB 200D 1F9B0
4361,👩🏻‍🦳,People & Body,1F469 1F3FB 200D 1F9B3
4362,🧙‍♀️,People & Body,1F9D9 200D 2640 FE0F
4364,🧙🏿‍♀️,People & Body,1F9D9 1F3FF 200D 2640 FE0F
4366,🧙🏻‍♀️,People & Body,1F9D9 1F3FB 200D 2640 FE0F
4368,🧙🏾‍♀️,People & Body,1F9D9 1F3FE 200D 2640 FE0F
4370,🧙🏼‍♀️,People & Body,1F9D9 1F3FC 200D 2640 FE0F
4372,🧙🏽‍♀️,People & Body,1F9D9 1F3FD 200D 2640 FE0F
4374,👩🏿‍🔧,People & Body,1F469 1F3FF 200D 1F527
4375,👩🏻‍🔧,People & Body,1F469 1F3FB 200D 1F527
4376,👩🏾‍🔧,People & Body,1F469 1F3FE 200D 1F527
4377,👩🏼‍🔧,People & Body,1F469 1F3FC 200D 1F527
4378,👩🏽‍🔧,People & Body,1F469 1F3FD 200D 1F527
4379,👩🏾,People & Body,1F469 1F3FE
